EUBO	ELBO	ESS	KLs_eta_ex	KLs_eta_in	KLs_z_ex	KLs_z_in
-210.838	-218.704	13.974	0.824	0.819	1.064	1.408
-209.458	-220.671	13.120	1.161	1.181	1.653	2.186
-206.244	-218.037	11.899	1.713	1.750	2.386	3.361
-207.990	-218.058	12.718	1.454	1.498	1.661	2.155
-216.850	-226.472	13.492	1.112	1.144	1.307	1.498
-209.817	-220.716	12.477	1.419	1.412	1.783	2.209
-202.202	-213.508	12.372	1.683	1.704	2.046	2.590
-200.167	-209.392	13.461	1.103	1.137	1.510	1.871
-210.913	-220.595	13.954	1.362	1.385	1.506	1.902
-204.009	-215.780	12.726	1.400	1.417	1.556	2.105
-215.016	-224.848	12.398	1.101	1.105	1.634	2.293
-208.979	-218.911	13.067	1.265	1.269	1.554	1.890
-201.749	-212.955	12.417	1.499	1.506	1.728	2.175
-205.112	-220.275	12.063	2.087	2.110	2.609	3.185
-207.806	-220.591	12.145	1.785	1.766	2.156	2.724
-202.641	-214.506	12.485	1.721	1.725	1.885	2.320
-200.454	-211.331	12.704	1.567	1.571	1.920	2.549
-209.794	-218.819	13.784	1.072	1.068	1.331	1.742
-207.598	-217.617	12.741	1.247	1.271	1.559	2.133
-210.778	-220.265	12.604	1.274	1.259	2.152	3.115
-222.308	-232.655	13.429	1.363	1.302	1.739	2.611
-212.734	-222.719	13.425	1.413	1.363	1.992	2.493
-204.094	-214.494	12.797	1.370	1.363	1.672	2.249
-212.474	-222.519	13.213	1.277	1.290	1.526	2.036
-208.453	-217.299	13.455	1.046	1.049	1.224	1.703
-205.333	-214.380	13.785	0.961	0.934	1.491	2.040
-218.660	-227.746	13.679	1.246	1.274	1.667	2.460
-208.377	-217.688	13.238	1.008	0.987	1.199	1.414
-196.025	-208.635	12.503	1.805	1.781	1.965	2.236
-204.305	-215.901	12.492	1.683	1.718	2.088	2.760
-212.957	-220.915	14.202	0.964	0.954	1.167	1.582
-203.579	-215.796	12.244	1.780	1.844	2.224	3.191
-206.371	-217.858	12.743	1.547	1.538	1.805	2.243
-212.376	-222.243	13.363	0.997	1.008	1.301	1.790
-206.658	-219.617	11.528	1.881	1.909	2.316	3.253
-201.053	-212.180	13.030	1.410	1.346	1.753	2.406
-210.393	-220.422	13.761	1.531	1.578	1.847	2.357
-213.180	-224.046	12.436	1.349	1.384	1.940	2.683
-209.936	-220.650	12.846	1.171	1.148	1.399	1.965
-209.829	-220.297	13.219	1.344	1.377	1.734	2.221
-200.865	-213.521	12.479	1.779	1.795	2.158	2.687
-203.072	-214.862	12.751	1.464	1.491	1.889	2.421
-207.698	-219.934	12.174	1.549	1.600	1.641	2.180
-200.945	-212.208	12.886	1.482	1.480	1.943	2.798
-214.819	-224.974	13.099	1.124	1.109	1.609	2.141
-207.024	-216.834	13.181	1.223	1.208	1.667	2.344
-203.225	-214.185	12.794	1.342	1.378	1.549	2.051
-215.174	-225.808	12.882	1.292	1.298	1.557	1.987
-209.191	-220.900	12.501	1.571	1.574	2.347	3.414
-212.788	-225.018	12.578	1.504	1.521	1.902	2.858
-202.614	-212.526	13.236	1.427	1.405	1.807	2.297
-211.657	-223.938	12.369	1.810	1.841	2.059	2.502
-217.463	-224.259	14.998	0.893	0.807	0.948	1.061
-201.405	-211.691	13.057	1.366	1.407	1.868	2.921
-207.057	-219.705	12.584	1.657	1.651	2.193	2.835
-200.791	-211.395	12.681	1.279	1.261	1.648	2.284
-208.774	-219.990	13.017	1.378	1.414	1.366	1.632
-210.116	-220.767	12.829	1.389	1.382	1.749	2.381
-210.520	-221.081	12.454	1.474	1.469	1.774	2.373
-209.460	-220.037	12.620	1.027	1.061	1.302	1.707
-204.515	-215.997	12.880	1.575	1.575	1.897	2.306
-205.759	-216.195	12.776	1.534	1.530	1.729	2.251
-207.419	-218.810	12.396	1.644	1.595	1.988	2.515
-203.302	-213.233	12.600	1.309	1.315	1.817	2.613
-210.459	-220.577	13.000	1.257	1.233	1.681	2.326
-210.472	-220.102	12.680	1.127	1.142	1.329	1.708
-209.008	-219.406	12.957	1.465	1.420	1.764	2.100
-209.156	-219.201	13.577	1.115	1.082	1.448	1.955
-199.708	-212.709	11.770	1.702	1.732	2.080	2.691
-205.867	-219.050	12.513	2.033	2.083	2.623	3.578
-205.795	-216.565	12.754	1.490	1.436	1.591	1.941
-205.242	-217.289	12.057	1.446	1.496	2.054	3.098
-207.417	-218.459	12.371	1.317	1.348	1.912	2.478
-194.971	-207.873	11.583	1.881	1.894	2.626	3.518
-217.278	-225.646	14.256	0.991	0.993	1.171	1.359
-206.680	-217.103	12.041	1.290	1.312	1.648	2.239
-206.717	-218.153	12.272	1.489	1.502	1.971	2.601
-214.229	-221.876	13.838	0.726	0.742	0.820	1.048
-208.083	-217.637	13.173	1.101	1.129	1.309	1.757
-209.803	-219.150	13.481	1.102	1.120	1.374	2.063
-206.888	-219.378	12.331	1.787	1.740	2.132	2.393
-211.681	-221.268	13.192	1.025	1.037	1.377	2.018
-213.276	-223.060	13.415	1.080	1.050	1.372	1.722
-211.493	-222.657	13.122	1.638	1.502	2.183	2.283
-206.026	-216.700	12.957	1.401	1.404	1.780	2.156
-209.898	-219.547	12.989	1.330	1.371	1.661	2.553
-208.600	-220.382	12.898	1.552	1.593	1.909	2.548
-208.450	-220.634	12.358	1.768	1.737	2.338	3.214
-213.693	-223.649	12.988	1.291	1.311	1.665	2.083
-207.361	-220.312	12.041	1.927	1.949	2.206	3.001
-203.600	-216.802	11.939	1.743	1.755	2.164	2.815
-204.473	-216.688	12.534	1.543	1.528	1.778	2.227
-200.359	-212.581	12.186	1.749	1.752	2.520	3.408
-212.179	-223.540	13.085	2.043	2.719	2.257	7.564
-207.661	-218.926	12.184	1.409	1.391	1.924	2.532
-207.833	-218.004	13.173	1.421	1.443	1.727	2.402
-207.109	-217.163	13.156	1.353	1.371	1.692	2.293
-204.109	-217.107	12.060	1.763	1.751	2.169	2.727
-209.423	-221.176	13.158	1.439	1.438	1.776	2.215
-206.452	-217.736	12.548	1.680	1.704	1.998	2.965
-208.391	-217.655	13.168	1.028	1.013	1.348	1.678
-204.425	-215.594	12.762	1.376	1.374	1.945	2.775
-208.321	-219.614	12.749	1.485	1.499	1.706	2.138
-210.676	-222.823	12.240	1.558	1.576	1.972	2.912
-205.869	-216.415	12.409	1.512	1.486	1.792	2.196
-215.656	-225.687	12.933	1.227	1.218	1.641	2.288
-212.338	-222.297	13.308	1.195	1.190	1.511	1.755
-200.871	-213.749	12.271	1.581	1.580	2.045	2.532
-208.076	-219.531	12.992	1.733	1.753	2.001	2.522
-212.619	-224.009	12.458	1.665	1.661	1.850	2.502
-209.430	-220.457	12.875	1.759	1.707	2.069	3.094
-211.315	-221.624	12.450	1.530	1.562	2.066	2.818
-205.693	-215.711	12.928	1.324	1.333	1.678	2.187
-206.366	-216.954	12.144	1.327	1.333	1.804	2.607
-208.584	-218.237	13.766	1.361	1.421	1.660	2.080
-208.585	-217.573	13.665	1.097	1.095	1.477	1.783
-205.130	-216.986	12.682	1.574	1.581	2.025	2.525
-214.043	-225.225	12.940	1.407	1.377	1.864	2.434
-213.533	-224.426	13.040	1.211	1.226	1.525	2.065
-207.085	-217.923	12.456	1.376	1.408	1.802	2.344
-200.458	-212.232	11.882	1.649	1.659	2.184	3.058
-211.485	-222.153	12.765	1.571	1.623	2.003	2.857
-213.335	-222.489	13.311	1.104	1.092	1.299	1.403
-207.610	-218.445	12.952	1.309	1.296	1.546	1.892
-203.039	-215.547	12.616	1.828	1.842	1.948	2.415
-211.427	-222.220	12.890	1.460	1.436	1.851	2.449
-213.339	-224.812	13.013	1.553	1.552	1.805	2.162
-203.408	-215.419	12.340	1.780	1.775	2.363	3.043
-209.755	-219.233	13.922	1.083	1.086	1.512	2.001
-213.274	-223.457	13.252	1.286	1.248	1.690	2.260
