EUBO	ELBO	ESS	KLs_eta_ex	KLs_eta_in	KLs_z_ex	KLs_z_in
-222.756	-237.185	5.343	17.962	32.720	2.623	3.130
-222.766	-237.078	5.346	17.671	30.831	2.608	3.099
-222.400	-236.526	5.346	17.542	30.883	2.555	3.079
-222.412	-236.629	5.348	17.376	30.646	2.623	3.143
-222.245	-236.564	5.346	17.557	30.833	2.573	3.117
-222.529	-236.614	5.348	17.300	31.206	2.566	3.085
-221.382	-235.356	5.350	16.671	28.737	2.478	2.989
-221.837	-235.723	5.353	16.649	28.972	2.468	2.983
-220.936	-234.662	5.356	16.021	27.306	2.428	2.915
-221.222	-235.066	5.357	16.009	27.362	2.491	3.012
-221.394	-235.115	5.359	15.979	27.607	2.461	2.920
-220.258	-233.644	5.363	15.435	26.607	2.371	2.895
-220.447	-234.074	5.361	15.417	26.616	2.385	2.904
-219.670	-233.223	5.363	14.968	25.228	2.348	2.850
-219.947	-233.290	5.365	14.800	24.766	2.362	2.837
-219.790	-233.298	5.364	14.478	23.984	2.393	2.893
-219.375	-232.769	5.371	14.224	23.522	2.343	2.812
-219.255	-232.467	5.374	13.981	22.906	2.349	2.827
-218.893	-232.128	5.376	13.624	22.029	2.302	2.762
-218.833	-231.969	5.380	13.357	21.616	2.267	2.751
-218.734	-231.944	5.377	13.122	21.152	2.306	2.786
-218.480	-231.470	5.384	13.105	21.100	2.264	2.771
-218.482	-231.344	5.386	12.664	20.326	2.227	2.734
-217.996	-230.811	5.388	12.346	19.432	2.227	2.719
-217.853	-230.795	5.388	12.178	19.057	2.259	2.708
-217.644	-230.374	5.395	12.001	19.001	2.217	2.724
-217.444	-230.035	5.397	11.796	18.481	2.224	2.742
-217.216	-229.841	5.398	11.411	17.894	2.256	2.662
-216.990	-229.496	5.400	11.267	17.502	2.128	2.582
-216.958	-229.592	5.402	11.209	17.330	2.155	2.640
-216.520	-229.192	5.403	10.878	16.650	2.154	2.622
-216.656	-229.061	5.412	10.573	16.032	2.160	2.637
-216.557	-229.003	5.414	10.333	15.716	2.138	2.628
-216.148	-228.333	5.418	10.246	15.434	2.133	2.580
-216.039	-228.294	5.421	9.902	14.854	2.093	2.578
-215.607	-227.836	5.422	9.719	14.544	2.111	2.556
-215.814	-227.896	5.430	9.491	14.069	2.156	2.639
-215.635	-227.865	5.429	9.267	13.725	2.126	2.587
-215.359	-227.272	5.433	9.084	13.348	2.095	2.583
-215.475	-227.504	5.436	8.965	13.163	2.107	2.586
-214.859	-226.793	5.438	8.714	12.740	2.114	2.568
-214.716	-226.531	5.443	8.413	12.182	2.049	2.526
-214.829	-226.527	5.449	8.309	12.018	2.054	2.478
-215.202	-226.910	5.453	8.010	11.505	2.095	2.549
-214.909	-226.552	5.457	7.856	11.255	2.071	2.534
-214.561	-226.063	5.460	7.762	11.087	2.043	2.536
-214.140	-225.715	5.463	7.509	10.699	2.009	2.451
-214.102	-225.578	5.469	7.354	10.380	2.030	2.499
-213.998	-225.340	5.470	7.151	10.174	1.996	2.475
-213.978	-225.471	5.478	6.989	9.772	2.038	2.489
