EUBO	ELBO	ESS	KLs_eta_ex	KLs_eta_in	KLs_z_ex	KLs_z_in
-248.989	-257.590	2.080	5.874	3.376	4.910	4.591
-323.292	-348.619	1.225	32.137	34.266	17.017	17.027
-249.154	-258.048	2.066	6.476	3.599	4.932	4.541
-322.278	-347.091	1.230	30.696	32.689	16.851	16.208
-249.303	-257.978	2.068	6.005	3.583	4.853	4.535
-323.627	-348.992	1.226	32.642	35.506	17.068	16.975
-249.028	-257.762	2.080	6.033	3.416	4.924	4.585
-322.055	-347.141	1.225	30.673	32.695	16.829	16.724
-248.950	-257.704	2.080	6.200	3.427	4.894	4.565
-322.872	-348.304	1.223	31.998	34.026	17.121	17.283
-249.046	-257.628	2.079	6.155	3.454	4.894	4.549
-322.633	-347.891	1.228	31.463	33.659	16.772	16.633
-249.044	-257.720	2.104	5.869	3.355	4.948	4.552
-321.620	-347.295	1.227	30.640	31.329	16.975	17.041
-248.903	-257.351	2.091	5.513	3.224	4.885	4.548
-320.936	-346.933	1.224	30.195	28.674	17.501	17.207
-249.039	-258.190	2.068	6.409	3.489	4.925	4.549
-322.460	-349.186	1.220	32.245	30.723	17.778	18.185
-249.100	-257.820	2.073	6.034	3.496	4.984	4.588
-322.065	-348.306	1.224	31.420	30.068	17.714	17.625
-249.071	-257.912	2.093	6.248	3.455	4.945	4.547
-321.290	-347.145	1.228	30.292	29.883	17.359	17.434
-249.062	-258.114	2.085	6.745	3.453	4.961	4.564
-321.405	-347.396	1.222	30.665	32.665	17.546	17.870
-249.000	-257.744	2.094	6.090	3.389	4.928	4.559
-321.453	-347.175	1.228	30.218	31.502	17.354	17.243
-249.031	-258.058	2.085	6.611	3.547	4.881	4.507
-321.363	-347.520	1.224	30.607	31.233	17.215	17.396
-249.105	-258.528	2.080	7.426	3.829	4.888	4.562
-321.252	-347.592	1.221	30.356	29.435	17.797	18.284
-249.103	-257.915	2.081	6.316	3.570	4.899	4.495
-249.034	-257.906	2.094	6.506	3.467	4.864	4.520
-321.410	-347.774	1.222	30.871	30.429	17.883	18.422
-249.232	-258.547	2.063	7.250	3.825	4.976	4.626
-319.996	-345.852	1.227	29.277	28.766	17.369	17.493
-249.000	-257.861	2.099	6.293	3.419	4.906	4.486
-321.676	-348.020	1.225	31.102	31.011	17.791	18.524
-249.846	-259.927	2.071	8.636	3.782	5.042	4.618
-321.141	-346.656	1.228	29.867	32.859	17.433	17.325
-249.521	-259.375	2.040	8.127	4.427	5.089	4.686
-320.930	-346.516	1.230	30.043	31.212	17.521	17.491
-249.095	-258.326	2.062	6.864	3.650	4.930	4.600
-321.046	-346.865	1.227	29.940	31.281	17.387	17.204
