EUBO	ELBO	ESS	AKLs_ex	AKLs_in
-201.357	-221.738	3.993	20.749	5.047
-201.393	-222.468	3.993	20.854	5.158
-201.311	-221.999	4.008	20.651	5.049
-201.052	-221.096	4.027	20.424	4.960
-201.364	-221.850	3.959	21.078	5.234
-201.144	-221.722	3.927	20.519	5.334
-201.348	-222.088	3.950	20.843	5.282
-201.386	-222.005	3.991	21.144	5.337
-201.248	-221.626	4.014	20.498	4.997
-201.056	-221.276	3.987	20.529	5.153
-201.179	-221.791	3.972	21.028	5.155
-201.147	-222.223	3.983	20.986	5.124
-201.495	-221.627	4.009	20.464	5.167
-201.051	-221.837	4.059	20.564	4.836
-201.273	-221.811	3.998	21.008	5.090
-201.228	-221.733	3.976	20.495	5.127
-201.193	-221.253	4.030	20.305	4.986
-201.153	-221.115	4.036	20.172	5.012
-201.014	-221.111	3.970	20.303	5.022
-201.407	-221.733	4.001	20.833	5.187
-201.330	-221.963	3.960	20.995	5.268
-201.116	-221.359	4.021	20.667	4.943
-201.474	-222.272	3.990	21.227	5.212
-201.408	-222.201	3.997	21.201	5.109
-201.059	-221.083	4.065	20.503	4.815
-201.195	-221.746	3.982	20.714	5.158
-201.399	-221.933	4.004	20.462	5.249
-201.187	-221.098	4.003	20.131	5.141
-201.331	-221.422	4.054	20.074	5.070
-201.071	-220.918	4.001	20.102	5.086
-201.208	-221.729	3.983	20.200	5.356
-201.112	-221.138	4.085	20.244	4.983
-201.038	-221.845	4.011	20.409	5.221
-201.196	-221.346	4.037	20.042	4.961
-201.282	-221.706	4.059	19.979	4.947
-201.232	-221.570	4.024	20.221	5.022
-201.203	-221.030	4.046	19.904	4.970
-201.317	-221.050	4.065	19.833	4.937
-201.207	-220.511	4.085	19.628	5.050
-201.123	-219.930	4.094	19.153	5.029
-201.566	-221.286	4.008	20.111	5.708
-201.269	-220.997	4.058	19.953	5.216
-201.290	-220.888	4.083	19.898	5.048
-201.247	-221.201	4.013	20.138	5.162
-201.162	-221.350	4.008	20.322	5.097
-200.967	-220.320	4.061	19.452	4.757
-201.063	-221.815	3.978	20.464	5.255
-201.334	-221.539	4.034	20.205	5.091
-201.397	-220.977	4.021	19.757	5.256
-201.159	-221.341	3.997	20.472	5.310
-201.554	-221.316	3.987	19.950	5.248
-200.954	-219.912	4.087	18.968	4.971
-201.243	-220.834	4.074	19.629	4.986
-201.178	-220.927	4.024	19.735	5.018
-200.859	-220.924	4.090	19.691	4.768
-201.220	-220.862	4.019	19.849	5.118
-201.301	-220.648	4.040	19.999	4.963
-201.156	-221.004	3.984	20.253	5.159
-201.416	-221.507	4.027	19.919	5.144
-201.302	-221.487	4.021	20.357	5.212
-201.105	-221.570	4.018	20.373	5.030
-201.049	-220.991	4.035	19.795	5.001
-201.373	-220.844	4.003	20.227	5.376
-201.223	-221.108	4.006	19.839	5.005
-201.408	-221.962	3.993	20.467	5.380
-201.157	-221.138	4.039	19.808	4.989
-201.126	-220.826	4.094	19.440	4.699
-201.005	-220.802	3.971	20.018	5.301
-201.033	-220.916	4.104	19.570	4.951
-201.017	-220.457	4.082	19.547	4.878
-201.191	-220.983	4.050	20.080	5.033
-201.203	-220.764	4.081	19.845	4.953
-201.521	-221.446	4.019	19.891	5.204
-201.113	-220.318	4.102	19.624	4.993
-201.421	-221.232	4.079	19.882	5.057
-201.315	-220.753	4.083	19.902	5.026
-201.116	-221.041	4.136	19.924	4.814
-201.019	-220.993	4.024	20.536	5.091
-201.023	-221.098	4.108	19.792	4.663
-201.273	-221.843	4.067	20.410	5.052
-201.184	-221.126	4.061	20.008	4.978
-201.208	-221.456	4.073	20.468	4.871
-200.907	-220.671	4.138	19.671	4.688
-201.014	-221.014	4.110	19.734	4.689
-201.182	-220.989	4.081	20.027	4.929
-201.363	-220.900	4.086	19.896	4.825
-201.524	-222.502	4.075	20.965	5.112
-201.129	-220.916	4.099	19.866	4.921
-201.117	-221.198	4.125	20.003	4.700
-200.960	-220.669	4.078	20.021	4.820
-201.283	-221.117	4.088	20.201	4.753
-201.257	-221.221	4.110	19.975	4.951
-201.021	-221.286	4.062	20.390	4.885
-201.199	-220.231	4.094	19.604	5.040
-200.862	-220.262	4.103	19.374	4.710
-201.145	-220.947	4.077	19.425	4.814
-201.107	-220.162	4.100	19.149	4.837
-201.222	-221.183	4.076	19.832	4.949
-201.355	-220.481	4.096	19.739	4.942
-200.962	-220.198	4.098	19.291	4.859
-201.434	-220.587	4.122	19.610	5.001
-200.988	-220.624	4.133	19.562	4.682
-201.115	-221.197	4.084	19.874	4.915
-200.960	-220.946	4.098	19.216	4.789
-200.882	-220.922	4.132	19.543	4.666
-201.018	-219.835	4.076	19.120	4.860
-201.268	-221.128	4.107	19.882	4.883
-201.039	-220.313	4.150	19.148	4.606
-201.043	-220.723	4.042	19.742	5.045
-201.166	-220.940	4.089	19.950	4.840
-201.203	-220.496	4.105	19.525	4.722
-201.184	-220.487	4.126	19.400	4.819
-201.141	-220.611	4.084	19.683	4.737
-200.981	-220.561	4.141	19.377	4.765
-201.244	-220.394	4.127	19.030	4.745
-201.576	-221.807	4.124	19.669	4.826
-201.005	-220.178	4.111	19.245	4.789
-200.926	-220.340	4.096	19.068	4.725
-200.926	-220.046	4.157	19.302	4.690
-201.069	-220.288	4.137	19.262	4.708
-200.910	-220.143	4.134	19.375	4.630
-201.288	-220.836	4.101	19.473	4.858
-201.193	-220.776	4.117	19.398	4.778
-200.795	-220.617	4.123	19.416	4.637
-201.192	-220.214	4.160	18.977	4.648
-201.084	-220.129	4.177	18.808	4.646
-201.050	-220.631	4.146	19.480	4.853
-201.351	-220.839	4.098	19.647	4.870
-200.994	-220.264	4.072	18.983	4.855
-201.143	-220.531	4.114	19.261	4.878
-201.121	-220.513	4.118	19.343	4.639
-201.021	-220.424	4.148	19.147	4.707
-201.144	-220.127	4.136	19.078	4.735
-201.038	-219.827	4.124	19.138	4.852
-201.049	-219.883	4.101	19.134	4.812
-201.093	-220.411	4.161	19.314	4.630
-200.972	-219.699	4.189	18.837	4.595
-201.197	-220.068	4.052	19.087	4.916
-200.958	-220.217	4.160	19.034	4.680
-200.890	-219.405	4.112	18.921	4.649
-200.812	-220.647	4.169	19.354	4.519
-201.018	-220.285	4.137	19.573	4.725
-200.953	-220.241	4.124	19.480	4.598
-201.087	-219.719	4.146	18.938	4.765
-200.924	-220.108	4.076	19.637	4.888
-200.983	-220.131	4.187	19.258	4.594
-200.793	-220.399	4.090	19.199	4.736
-200.798	-219.423	4.186	18.745	4.552
-201.092	-219.605	4.141	18.567	4.713
-201.038	-220.677	4.093	19.400	4.825
-201.246	-220.523	4.156	19.293	4.773
-201.339	-220.805	4.190	19.929	4.634
-201.056	-220.374	4.161	19.243	4.709
-200.905	-219.289	4.179	18.870	4.545
-201.451	-220.175	4.129	19.027	4.926
-200.971	-219.821	4.192	18.532	4.634
-201.128	-219.907	4.097	19.013	4.932
-201.070	-219.616	4.163	18.461	4.592
-200.976	-219.392	4.145	18.516	4.775
-201.076	-220.112	4.166	18.790	4.541
-201.051	-219.897	4.167	18.647	4.571
-200.972	-219.754	4.119	19.052	4.802
-201.077	-220.046	4.096	18.808	4.893
-201.290	-220.003	4.157	18.970	4.788
-200.890	-219.539	4.140	18.664	4.671
-201.123	-219.447	4.136	18.914	4.813
-201.117	-219.367	4.187	18.428	4.742
-201.152	-220.297	4.130	19.093	4.926
-200.782	-219.297	4.222	18.331	4.369
-200.943	-219.996	4.159	19.129	4.644
-200.776	-219.209	4.201	18.458	4.465
-201.035	-219.642	4.152	18.450	4.586
-200.922	-219.515	4.129	18.347	4.657
-200.852	-219.200	4.188	18.612	4.541
-200.992	-219.809	4.146	18.404	4.822
-200.950	-219.047	4.167	18.374	4.503
-201.421	-220.049	4.142	19.063	4.707
-200.872	-219.546	4.200	18.690	4.593
-201.134	-219.131	4.186	18.437	4.462
-201.127	-219.968	4.191	18.535	4.668
-201.177	-220.220	4.107	19.018	4.924
-200.826	-219.004	4.198	18.036	4.577
-200.883	-219.559	4.216	18.392	4.485
-200.921	-219.524	4.179	18.425	4.584
-200.999	-219.784	4.239	18.723	4.500
-201.045	-218.894	4.182	18.204	4.603
-200.909	-219.332	4.220	18.058	4.494
-201.243	-219.733	4.208	18.517	4.784
-200.931	-219.660	4.208	18.608	4.660
-201.089	-219.623	4.235	18.617	4.405
-201.017	-219.526	4.160	18.504	4.707
-200.957	-219.207	4.246	18.181	4.448
-201.040	-218.497	4.231	17.851	4.502
-201.068	-220.046	4.222	18.588	4.502
-200.949	-219.422	4.166	18.488	4.718
-200.984	-219.144	4.261	17.823	4.468
-200.806	-218.606	4.201	17.806	4.548
-201.220	-219.790	4.126	18.670	4.912
-200.937	-219.457	4.173	18.468	4.586
-200.944	-219.681	4.222	18.154	4.530
-200.804	-218.600	4.200	17.841	4.481
-201.054	-219.093	4.179	17.823	4.572
-201.073	-219.415	4.181	18.569	4.823
-201.051	-219.367	4.261	17.973	4.384
-201.127	-219.530	4.171	18.627	4.828
-201.082	-219.303	4.213	18.219	4.623
-200.999	-218.974	4.247	18.106	4.610
-201.179	-219.005	4.184	18.042	4.741
-201.063	-218.952	4.258	17.623	4.375
-200.746	-218.857	4.237	17.837	4.529
-201.133	-219.381	4.148	18.103	4.919
-201.206	-219.098	4.179	18.177	4.857
-201.069	-218.610	4.206	17.747	4.725
-201.029	-218.922	4.177	17.827	4.946
-201.159	-219.537	4.185	18.161	4.804
-201.212	-219.842	4.147	18.031	4.795
-200.778	-218.731	4.253	18.072	4.508
-200.914	-218.687	4.278	17.508	4.360
-200.834	-218.744	4.235	17.651	4.376
-201.074	-219.187	4.261	17.997	4.475
-201.072	-219.218	4.271	17.627	4.567
-200.994	-218.148	4.225	17.340	4.699
-201.127	-219.120	4.194	17.489	4.763
-200.942	-218.962	4.263	17.668	4.494
-200.902	-218.724	4.252	17.695	4.500
-201.309	-219.036	4.176	17.939	4.841
-201.124	-218.860	4.208	17.719	4.851
-200.938	-218.755	4.267	17.731	4.645
-201.192	-219.195	4.224	18.111	4.780
-200.999	-217.723	4.272	17.083	4.360
-201.013	-218.242	4.174	17.547	4.816
-201.028	-218.371	4.244	17.428	4.632
-201.056	-219.086	4.249	17.734	4.474
-200.922	-219.100	4.244	17.531	4.384
-200.918	-219.574	4.237	18.037	4.574
-200.872	-218.766	4.275	17.984	4.471
-201.044	-219.418	4.251	18.194	4.619
-201.098	-219.074	4.191	17.888	4.680
-201.092	-218.344	4.287	17.228	4.649
-200.958	-218.662	4.257	17.317	4.521
-201.461	-218.893	4.268	17.734	4.698
-200.837	-218.147	4.301	17.293	4.394
-200.991	-219.381	4.228	17.870	4.659
-201.017	-218.197	4.229	17.400	4.710
-200.991	-218.552	4.226	17.799	4.765
-200.976	-219.038	4.245	17.592	4.581
-200.872	-218.590	4.284	17.315	4.428
-201.268	-218.764	4.165	17.850	5.091
-201.014	-218.707	4.256	17.266	4.547
-201.153	-218.545	4.247	17.492	4.588
-201.045	-218.679	4.267	17.467	4.614
-201.363	-219.141	4.194	18.220	4.766
-201.066	-218.996	4.293	17.646	4.428
-200.808	-218.175	4.248	17.392	4.479
-201.277	-219.141	4.250	17.792	4.495
-200.722	-218.043	4.330	17.096	4.337
-201.056	-218.997	4.263	17.982	4.639
-200.952	-218.379	4.275	17.361	4.445
-200.989	-218.124	4.261	17.258	4.553
-201.485	-218.788	4.249	17.576	4.794
-200.806	-218.895	4.248	17.979	4.443
-201.221	-218.989	4.236	17.709	4.570
-201.000	-218.327	4.321	17.216	4.345
-200.806	-219.262	4.211	17.939	4.724
-200.949	-218.607	4.293	17.453	4.364
-200.930	-219.294	4.250	17.798	4.426
-200.792	-218.152	4.334	17.185	4.231
-200.823	-218.203	4.249	17.056	4.405
-200.973	-218.838	4.318	17.278	4.422
-201.200	-218.831	4.246	17.657	4.605
-200.867	-218.342	4.248	17.386	4.559
-200.796	-218.129	4.288	17.115	4.471
-201.033	-218.170	4.323	17.126	4.395
-200.787	-218.565	4.277	17.221	4.324
-200.928	-218.104	4.297	17.005	4.332
-201.103	-218.401	4.291	17.164	4.444
-201.047	-218.410	4.247	17.181	4.492
-201.034	-218.157	4.308	17.155	4.388
-200.935	-217.847	4.307	16.886	4.398
-200.984	-218.323	4.270	17.198	4.438
-201.179	-219.447	4.198	18.054	4.744
-201.601	-219.056	4.248	17.666	4.938
-200.945	-218.929	4.270	17.588	4.443
-200.773	-218.084	4.253	17.092	4.501
-201.089	-218.506	4.291	17.519	4.383
-200.948	-218.118	4.344	16.696	4.221
-200.992	-218.934	4.282	17.321	4.705
-200.947	-218.174	4.315	17.164	4.342
-200.703	-218.068	4.343	17.380	4.332
-201.189	-218.340	4.297	17.287	4.594
-200.757	-217.750	4.314	16.738	4.319
-200.969	-218.095	4.339	16.853	4.458
-200.992	-217.618	4.284	16.720	4.428
-200.812	-217.969	4.240	17.087	4.707
-200.980	-217.930	4.289	16.879	4.551
-201.017	-217.585	4.366	16.800	4.310
-201.012	-217.709	4.291	16.817	4.500
-201.072	-218.992	4.244	17.782	4.798
-200.857	-217.681	4.302	17.056	4.401
-200.881	-217.814	4.326	17.006	4.380
-200.801	-218.961	4.285	17.636	4.528
-200.941	-217.417	4.282	17.103	4.613
-200.969	-217.975	4.267	16.952	4.616
-200.841	-218.323	4.310	16.958	4.382
-200.887	-217.729	4.299	17.259	4.384
-200.590	-217.926	4.307	16.989	4.278
-201.037	-218.467	4.266	17.520	4.470
-201.136	-218.287	4.295	17.459	4.471
-201.145	-218.537	4.262	17.667	4.469
-200.882	-218.337	4.275	17.206	4.486
-200.896	-217.901	4.309	17.006	4.489
-200.949	-218.347	4.382	17.159	4.488
-200.892	-218.260	4.280	17.147	4.698
-200.899	-217.865	4.346	16.837	4.436
-201.012	-217.866	4.256	17.020	4.585
-200.946	-217.583	4.355	16.974	4.262
-200.855	-218.518	4.369	17.114	4.219
-200.689	-218.251	4.323	17.039	4.309
-200.907	-218.088	4.312	16.878	4.312
-201.088	-218.392	4.334	17.605	4.541
-200.854	-217.764	4.342	16.758	4.316
-201.065	-218.145	4.300	17.327	4.655
-200.852	-218.192	4.292	17.378	4.481
-200.808	-217.936	4.291	16.921	4.493
-200.731	-217.621	4.277	16.974	4.532
-200.811	-217.879	4.290	16.572	4.453
-200.770	-217.699	4.348	16.705	4.225
-201.009	-218.514	4.315	17.041	4.546
-200.854	-218.299	4.299	17.050	4.497
-200.890	-217.686	4.222	17.274	4.815
-201.037	-218.352	4.277	17.398	4.694
-200.814	-217.949	4.329	16.935	4.313
-200.999	-217.802	4.305	16.706	4.641
-201.037	-218.720	4.249	17.099	4.613
-200.863	-217.923	4.311	17.007	4.490
-200.619	-217.793	4.363	16.565	4.164
-200.896	-217.770	4.349	16.899	4.415
-200.993	-218.036	4.303	16.495	4.424
-201.083	-218.842	4.398	16.775	4.349
-200.924	-217.760	4.339	16.936	4.428
-200.978	-217.656	4.342	16.609	4.309
-200.826	-217.275	4.338	16.358	4.308
-201.124	-217.775	4.324	16.337	4.356
-200.805	-217.173	4.332	16.543	4.196
-200.923	-218.800	4.243	17.275	4.685
-200.653	-216.817	4.383	16.036	4.197
-200.692	-217.641	4.336	16.746	4.464
-200.898	-217.875	4.293	16.689	4.415
-201.105	-217.984	4.331	16.783	4.327
-201.052	-217.829	4.374	16.392	4.356
-200.971	-217.875	4.360	16.498	4.289
-200.788	-217.185	4.358	16.556	4.331
-200.828	-217.898	4.306	16.701	4.418
-200.840	-217.710	4.345	16.799	4.339
-200.944	-218.299	4.323	17.204	4.436
-200.857	-217.355	4.343	16.103	4.223
-200.802	-217.623	4.309	16.578	4.338
-200.903	-217.605	4.360	16.605	4.339
-200.909	-217.869	4.323	16.708	4.371
-201.000	-217.879	4.328	16.830	4.529
-201.107	-218.323	4.333	17.238	4.541
-201.236	-218.305	4.336	16.948	4.493
-200.882	-217.150	4.368	16.417	4.282
-201.081	-218.169	4.313	16.989	4.528
-200.944	-217.479	4.310	16.519	4.465
-200.766	-217.007	4.385	16.094	4.210
-200.766	-218.354	4.259	17.092	4.438
-200.857	-217.711	4.357	16.370	4.294
-200.765	-217.547	4.351	16.349	4.267
-201.102	-217.884	4.263	16.717	4.799
-200.751	-217.891	4.331	16.590	4.302
-200.794	-217.394	4.408	16.412	4.197
-200.931	-218.381	4.334	16.991	4.469
-200.871	-217.681	4.360	16.478	4.274
-200.922	-217.562	4.331	16.525	4.540
-200.843	-217.539	4.387	16.641	4.286
-201.000	-217.952	4.363	16.803	4.418
-200.761	-217.612	4.342	16.739	4.254
-201.031	-217.479	4.346	16.364	4.348
-200.641	-216.944	4.371	16.096	4.183
-200.765	-217.136	4.374	16.226	4.275
-200.915	-218.029	4.322	16.518	4.469
-200.942	-217.994	4.285	16.801	4.463
-201.056	-218.145	4.302	16.925	4.656
-200.812	-217.476	4.390	16.520	4.230
-200.932	-217.216	4.378	16.146	4.382
-200.930	-217.984	4.362	16.540	4.321
-200.917	-217.875	4.369	16.672	4.239
-200.843	-217.814	4.343	16.611	4.331
-200.929	-217.052	4.393	16.206	4.105
-200.823	-217.187	4.387	16.294	4.271
-200.758	-217.085	4.406	16.170	4.087
-201.032	-217.587	4.372	16.396	4.305
-200.700	-217.134	4.459	16.228	3.995
-200.830	-217.033	4.350	16.176	4.288
-200.630	-217.105	4.403	15.949	4.155
-201.124	-218.042	4.381	16.789	4.262
-200.643	-217.585	4.345	16.509	4.246
-200.794	-216.928	4.389	16.286	4.214
-200.818	-217.549	4.313	16.590	4.352
-200.752	-217.208	4.385	16.538	4.410
-200.872	-218.146	4.380	16.423	4.143
-200.919	-217.740	4.317	16.572	4.504
-200.845	-217.085	4.360	16.280	4.320
-200.830	-217.006	4.374	16.191	4.122
-200.617	-216.598	4.405	16.136	4.158
-201.122	-217.415	4.369	16.255	4.472
-201.080	-217.697	4.343	16.816	4.521
-200.809	-217.743	4.310	16.652	4.368
-200.847	-217.205	4.367	16.083	4.222
-200.806	-217.454	4.393	16.375	4.146
-200.855	-217.305	4.422	16.035	4.158
-201.213	-218.163	4.351	16.517	4.429
-200.739	-216.802	4.394	15.863	4.190
-200.898	-217.379	4.395	16.200	4.136
-200.852	-217.501	4.385	16.252	4.244
-200.856	-217.087	4.461	15.822	4.036
-200.851	-217.440	4.403	16.061	4.185
-200.870	-217.314	4.429	16.170	4.084
-200.847	-217.285	4.388	16.032	4.285
-200.705	-216.911	4.372	15.994	4.342
-200.773	-217.079	4.429	15.824	4.164
-200.739	-217.225	4.343	16.205	4.335
-200.676	-216.810	4.333	16.161	4.204
-200.795	-217.538	4.383	16.519	4.215
-200.964	-217.267	4.403	16.190	4.077
-200.884	-216.639	4.403	16.012	4.124
-201.211	-218.317	4.395	16.633	4.333
-200.818	-217.498	4.385	16.373	4.290
-200.894	-216.775	4.410	15.899	4.142
-200.835	-217.508	4.351	15.848	4.204
-200.848	-217.372	4.348	16.335	4.412
-200.830	-217.540	4.341	16.355	4.347
-200.972	-217.725	4.365	16.101	4.342
-200.780	-217.710	4.384	16.401	4.214
-201.154	-217.924	4.353	16.732	4.405
-200.720	-217.406	4.368	16.435	4.350
-200.852	-217.453	4.426	16.277	4.192
-200.892	-217.880	4.366	16.509	4.285
-200.796	-216.824	4.392	15.986	4.313
-200.768	-217.668	4.325	16.495	4.279
-200.900	-217.019	4.378	15.948	4.286
-200.956	-217.507	4.436	16.518	4.065
-200.898	-217.215	4.352	16.203	4.278
-200.842	-217.036	4.383	16.172	4.155
-200.674	-216.618	4.406	15.978	4.116
-200.855	-216.091	4.409	15.380	4.158
-200.672	-217.229	4.328	16.288	4.348
-200.682	-216.985	4.419	15.399	4.233
-200.800	-216.732	4.400	15.647	4.228
-201.015	-217.251	4.440	16.058	4.164
-200.787	-216.919	4.401	16.091	4.084
-201.029	-216.857	4.367	15.920	4.392
-200.912	-217.567	4.423	15.873	4.232
-200.993	-216.476	4.428	15.508	4.219
-200.818	-217.216	4.403	16.036	4.212
-200.730	-216.906	4.377	16.149	4.251
-200.703	-216.978	4.445	15.835	3.968
-200.859	-217.169	4.377	15.914	4.257
-200.858	-217.561	4.381	16.099	4.223
-200.852	-216.896	4.419	15.746	4.206
-200.830	-217.079	4.401	15.779	4.185
-200.674	-216.517	4.408	15.814	4.138
-200.870	-217.095	4.416	15.778	4.268
-200.739	-216.461	4.439	15.602	4.146
-200.799	-217.436	4.369	16.335	4.206
-200.849	-216.855	4.421	16.099	4.149
-200.603	-216.449	4.393	15.998	4.151
-200.773	-216.718	4.473	15.548	3.966
-200.747	-216.778	4.448	15.692	4.093
-200.992	-216.575	4.421	15.556	4.204
-201.038	-217.392	4.364	16.058	4.398
-200.901	-216.737	4.373	15.666	4.263
-200.669	-216.743	4.396	15.527	4.069
-201.013	-217.232	4.388	15.945	4.227
-201.290	-217.116	4.395	16.068	4.258
-201.044	-217.289	4.367	15.961	4.344
-200.783	-216.912	4.446	15.861	4.165
-200.886	-216.705	4.419	15.617	4.225
-200.745	-216.443	4.426	15.316	4.041
-200.790	-217.166	4.339	15.965	4.324
-200.563	-217.062	4.433	15.941	3.975
-200.953	-216.588	4.376	15.942	4.381
-200.706	-216.430	4.419	15.600	4.105
-201.083	-216.852	4.352	15.730	4.303
-200.741	-216.513	4.436	15.452	4.112
-200.806	-217.041	4.356	15.858	4.360
-200.734	-216.439	4.419	15.287	4.072
-200.873	-216.962	4.465	15.480	4.032
-200.979	-217.309	4.356	15.771	4.314
-200.966	-217.614	4.373	16.381	4.444
-200.874	-216.793	4.416	15.585	4.143
-200.884	-216.921	4.375	15.825	4.385
-200.788	-216.788	4.425	15.515	4.110
-200.764	-216.253	4.460	14.980	4.058
-200.704	-216.919	4.364	15.881	4.420
-200.665	-216.429	4.449	15.471	3.997
-200.805	-216.688	4.404	15.545	4.225
-200.704	-216.443	4.430	15.561	4.100
-200.850	-217.005	4.425	15.836	4.075
-200.800	-215.779	4.413	15.386	4.288
-200.664	-216.400	4.417	15.433	4.115
-201.081	-217.185	4.403	15.800	4.343
-200.699	-216.911	4.390	15.763	4.263
-200.779	-216.658	4.398	15.707	4.358
-200.781	-217.033	4.353	15.686	4.371
-200.844	-216.646	4.359	15.602	4.339
-201.005	-216.248	4.374	15.322	4.247
-201.047	-218.421	4.282	16.945	4.538
-200.696	-216.153	4.460	15.018	3.955
-200.666	-216.515	4.381	15.588	4.098
-200.784	-216.785	4.395	15.916	4.262
-200.863	-216.630	4.392	15.619	4.246
-200.781	-216.460	4.399	15.432	4.154
-200.642	-216.416	4.383	15.542	4.221
-200.907	-216.784	4.419	15.669	4.149
-200.593	-216.415	4.405	15.666	4.124
-200.935	-216.613	4.432	15.336	4.234
-201.180	-216.934	4.391	15.878	4.362
-200.980	-216.910	4.439	15.330	4.171
-200.809	-216.735	4.444	15.607	4.096
-200.721	-216.905	4.494	15.322	4.012
-200.847	-216.598	4.428	15.368	4.118
-200.991	-216.986	4.423	15.795	4.214
-200.695	-216.304	4.451	15.504	4.034
-200.832	-216.577	4.380	15.591	4.216
-200.621	-216.568	4.466	15.219	3.956
-200.883	-216.769	4.388	15.869	4.248
-200.639	-216.456	4.479	15.290	3.939
-200.737	-216.806	4.401	15.647	4.102
-200.807	-216.813	4.404	15.844	4.134
-200.796	-216.574	4.414	15.569	4.224
-200.889	-216.996	4.403	16.303	4.250
-200.588	-216.493	4.451	15.342	4.005
-200.811	-217.332	4.393	15.800	4.161
-200.744	-216.690	4.478	15.519	4.077
-200.860	-216.357	4.488	15.217	4.018
-200.858	-217.111	4.457	15.759	4.109
-201.042	-217.530	4.329	16.466	4.614
-200.644	-216.749	4.471	15.209	3.953
-200.713	-216.576	4.384	15.866	4.277
-200.931	-217.053	4.392	15.593	4.242
-200.776	-216.928	4.386	15.721	4.293
-200.879	-217.121	4.399	16.089	4.216
-200.894	-216.497	4.426	15.770	4.259
-200.817	-216.696	4.462	15.366	4.079
-200.871	-216.483	4.484	15.472	4.141
-200.698	-216.108	4.474	15.320	3.980
-200.870	-216.303	4.428	15.497	4.185
-200.952	-216.694	4.425	15.575	4.210
-200.763	-216.326	4.432	15.209	4.116
-200.582	-216.977	4.458	15.400	3.909
-200.562	-216.131	4.483	15.178	3.972
-201.025	-217.082	4.404	15.850	4.271
-201.014	-216.522	4.406	15.512	4.341
-200.712	-216.498	4.438	15.665	4.152
-200.896	-216.478	4.445	15.279	4.079
-200.733	-215.836	4.480	15.025	4.002
-200.799	-216.686	4.440	15.509	4.049
-200.574	-215.798	4.532	14.897	3.872
-200.849	-216.822	4.440	15.096	4.176
-200.780	-216.262	4.463	15.614	3.988
-200.745	-215.850	4.490	15.072	4.034
-200.873	-216.167	4.515	15.121	4.099
-200.855	-216.518	4.415	15.577	4.119
-200.933	-216.664	4.442	15.005	4.028
-200.700	-216.698	4.480	15.427	4.012
-200.912	-216.288	4.450	15.337	4.203
-200.834	-216.095	4.479	15.152	4.145
-200.744	-216.213	4.471	15.096	4.000
-200.937	-217.141	4.480	15.564	4.072
-200.705	-215.466	4.530	14.629	3.888
-200.724	-216.431	4.433	15.397	4.106
-201.043	-216.241	4.473	15.220	4.119
-200.841	-216.231	4.407	15.221	4.093
-200.773	-216.931	4.474	15.439	4.023
-200.722	-216.463	4.434	15.175	4.232
-200.969	-215.873	4.492	14.697	4.115
-200.842	-215.733	4.458	14.870	4.214
-200.950	-216.510	4.431	15.290	4.101
-200.817	-216.076	4.475	15.040	4.020
-200.893	-217.150	4.401	15.738	4.131
