EUBO	ELBO	ESS	IWKLs_ex	IWKLs_in	AKLs_ex	AKLs_in
-198.791	-201.388	7.281	2.248	1.242	2.248	1.242
-198.845	-201.316	7.330	2.175	1.224	2.175	1.224
-198.794	-201.295	7.309	2.149	1.225	2.149	1.225
-199.145	-202.280	7.258	3.059	1.278	3.059	1.278
-198.751	-201.319	7.300	2.156	1.238	2.156	1.238
-198.812	-201.386	7.328	2.211	1.221	2.211	1.221
-198.782	-201.276	7.312	2.109	1.210	2.109	1.210
-198.932	-201.609	7.266	2.404	1.278	2.404	1.278
-198.848	-201.488	7.310	2.256	1.265	2.256	1.265
-198.828	-201.447	7.247	2.277	1.280	2.277	1.280
-199.189	-201.931	7.267	2.811	1.261	2.811	1.261
-198.826	-201.458	7.256	2.243	1.258	2.243	1.258
-198.768	-201.289	7.351	2.075	1.174	2.075	1.174
-198.740	-201.269	7.318	2.105	1.187	2.105	1.187
-198.817	-201.402	7.318	2.171	1.258	2.171	1.258
-198.758	-201.373	7.243	2.230	1.269	2.230	1.269
-198.781	-201.338	7.277	2.201	1.248	2.201	1.248
-199.113	-202.034	7.189	2.849	1.368	2.849	1.368
-198.818	-201.404	7.258	2.225	1.283	2.225	1.283
-198.856	-201.578	7.289	2.382	1.233	2.382	1.233
-199.282	-202.436	7.200	3.211	1.318	3.211	1.318
-198.850	-201.412	7.361	2.211	1.200	2.211	1.200
-198.807	-201.439	7.250	2.261	1.282	2.261	1.282
-198.828	-201.460	7.307	2.246	1.219	2.246	1.219
-198.795	-201.397	7.290	2.254	1.239	2.254	1.239
-198.794	-201.348	7.266	2.247	1.271	2.247	1.271
-198.797	-201.315	7.274	2.175	1.216	2.175	1.216
-198.814	-201.448	7.249	2.299	1.269	2.299	1.269
-198.810	-201.298	7.391	2.150	1.154	2.150	1.154
-198.797	-201.374	7.302	2.246	1.227	2.246	1.227
-198.800	-201.358	7.247	2.208	1.313	2.208	1.313
-198.819	-201.436	7.269	2.245	1.300	2.245	1.300
-198.825	-201.411	7.310	2.211	1.236	2.211	1.236
-198.752	-201.344	7.235	2.190	1.246	2.190	1.246
-198.790	-201.519	7.266	2.297	1.250	2.297	1.250
-198.796	-201.342	7.253	2.202	1.278	2.202	1.278
-198.814	-201.247	7.338	2.082	1.204	2.082	1.204
-198.820	-201.343	7.300	2.134	1.225	2.134	1.225
-198.793	-201.405	7.275	2.234	1.242	2.234	1.242
-198.896	-201.464	7.358	2.305	1.204	2.305	1.204
-198.804	-201.393	7.269	2.238	1.243	2.238	1.243
-198.788	-201.512	7.223	2.315	1.262	2.315	1.262
-198.780	-201.447	7.303	2.282	1.210	2.282	1.210
-198.798	-201.370	7.314	2.159	1.229	2.159	1.229
-198.870	-201.399	7.326	2.160	1.203	2.160	1.203
-198.818	-201.205	7.366	2.104	1.178	2.104	1.178
-198.813	-201.355	7.314	2.197	1.228	2.197	1.228
-198.834	-201.623	7.183	2.516	1.335	2.516	1.335
-198.836	-201.566	7.295	2.209	1.241	2.209	1.241
-198.822	-201.466	7.306	2.359	1.222	2.359	1.222
-198.802	-201.341	7.318	2.146	1.187	2.146	1.187
-198.902	-201.649	7.311	2.393	1.238	2.393	1.238
-198.858	-201.593	7.266	2.343	1.271	2.343	1.271
-198.796	-201.431	7.260	2.291	1.240	2.291	1.240
-198.773	-201.289	7.265	2.155	1.227	2.155	1.227
-198.805	-201.495	7.192	2.343	1.337	2.343	1.337
-198.812	-201.441	7.302	2.306	1.225	2.306	1.225
-198.801	-201.504	7.231	2.307	1.276	2.307	1.276
-198.785	-201.268	7.286	2.172	1.237	2.172	1.237
-198.801	-201.412	7.325	2.184	1.218	2.184	1.218
-198.796	-201.357	7.359	2.158	1.175	2.158	1.175
-198.765	-201.208	7.313	2.083	1.213	2.083	1.213
-198.758	-201.379	7.236	2.198	1.263	2.198	1.263
-198.813	-201.383	7.261	2.147	1.261	2.147	1.261
-198.775	-201.297	7.256	2.174	1.248	2.174	1.248
-198.811	-201.272	7.336	2.104	1.209	2.104	1.209
-198.807	-201.452	7.295	2.288	1.232	2.288	1.232
-198.801	-201.363	7.306	2.208	1.228	2.208	1.228
-198.847	-201.404	7.296	2.201	1.249	2.201	1.249
-198.777	-201.318	7.318	2.144	1.217	2.144	1.217
-198.833	-201.512	7.265	2.286	1.238	2.286	1.238
-198.774	-201.326	7.295	2.172	1.228	2.172	1.228
-198.793	-201.337	7.355	2.136	1.166	2.136	1.166
-198.781	-201.380	7.337	2.209	1.190	2.209	1.190
-198.848	-201.473	7.273	2.297	1.251	2.297	1.251
-198.881	-201.601	7.299	2.326	1.263	2.326	1.263
-198.811	-201.287	7.311	2.165	1.257	2.165	1.257
-198.846	-201.376	7.315	2.244	1.249	2.244	1.249
-198.911	-201.611	7.307	2.418	1.234	2.418	1.234
-198.806	-201.409	7.287	2.250	1.246	2.250	1.246
-198.798	-201.540	7.261	2.232	1.238	2.232	1.238
-198.764	-201.323	7.335	2.099	1.205	2.099	1.205
-198.818	-201.292	7.272	2.182	1.274	2.182	1.274
-198.817	-201.314	7.319	2.160	1.218	2.160	1.218
-198.796	-201.419	7.260	2.287	1.270	2.287	1.270
-198.794	-201.450	7.272	2.314	1.240	2.314	1.240
-198.888	-201.422	7.329	2.244	1.213	2.244	1.213
-198.785	-201.316	7.269	2.203	1.282	2.203	1.282
-199.041	-201.675	7.301	2.515	1.245	2.515	1.245
-198.935	-201.628	7.266	2.442	1.333	2.442	1.333
-198.750	-201.397	7.268	2.170	1.260	2.170	1.260
-198.877	-201.427	7.287	2.269	1.286	2.269	1.286
-198.999	-201.702	7.222	2.515	1.338	2.515	1.338
-198.841	-201.396	7.270	2.202	1.280	2.202	1.280
-199.034	-201.795	7.195	2.666	1.491	2.666	1.491
-198.779	-201.398	7.321	2.139	1.178	2.139	1.178
-198.842	-201.360	7.244	2.233	1.336	2.233	1.336
-198.809	-201.377	7.302	2.246	1.234	2.246	1.234
-198.802	-201.400	7.280	2.260	1.246	2.260	1.246
-198.808	-201.376	7.283	2.214	1.253	2.214	1.253
-199.037	-201.766	7.291	2.697	1.256	2.697	1.256
-198.800	-201.377	7.305	2.216	1.231	2.216	1.231
-198.824	-201.406	7.264	2.243	1.293	2.243	1.293
-198.807	-201.412	7.281	2.215	1.258	2.215	1.258
-198.785	-201.352	7.272	2.208	1.227	2.208	1.227
-198.890	-201.452	7.335	2.291	1.213	2.291	1.213
-198.821	-201.348	7.310	2.203	1.257	2.203	1.257
-198.758	-201.415	7.259	2.243	1.268	2.243	1.268
-198.826	-201.397	7.270	2.253	1.254	2.253	1.254
-198.842	-201.506	7.331	2.172	1.215	2.172	1.215
-198.802	-201.341	7.285	2.101	1.256	2.101	1.256
-198.809	-201.232	7.309	2.117	1.224	2.117	1.224
-198.878	-201.593	7.256	2.441	1.265	2.441	1.265
-198.772	-201.442	7.285	2.230	1.233	2.230	1.233
-198.765	-201.337	7.283	2.169	1.238	2.169	1.238
-198.763	-201.374	7.295	2.215	1.210	2.215	1.210
-198.819	-201.504	7.366	2.258	1.227	2.258	1.227
-198.794	-201.281	7.308	2.108	1.194	2.108	1.194
-198.834	-201.459	7.299	2.283	1.240	2.283	1.240
-198.815	-201.356	7.321	2.173	1.223	2.173	1.223
-198.877	-201.642	7.246	2.447	1.296	2.447	1.296
-198.787	-201.329	7.314	2.151	1.240	2.151	1.240
-198.810	-201.470	7.252	2.297	1.280	2.297	1.280
-198.804	-201.320	7.322	2.156	1.200	2.156	1.200
-198.795	-201.256	7.334	2.093	1.184	2.093	1.184
-198.819	-201.412	7.310	2.254	1.271	2.254	1.271
-198.791	-201.405	7.317	2.226	1.239	2.226	1.239
-198.801	-201.381	7.305	2.218	1.239	2.218	1.239
-198.786	-201.384	7.265	2.199	1.245	2.199	1.245
-198.832	-201.385	7.281	2.176	1.228	2.176	1.228
-198.777	-201.417	7.260	2.251	1.267	2.251	1.267
-198.794	-201.240	7.346	2.092	1.211	2.092	1.211
-198.967	-201.496	7.362	2.400	1.250	2.400	1.250
-199.385	-202.301	7.251	3.096	1.385	3.096	1.385
-198.784	-201.346	7.290	2.189	1.225	2.189	1.225
-198.821	-201.319	7.361	2.108	1.177	2.108	1.177
-198.890	-201.339	7.311	2.149	1.243	2.149	1.243
-198.862	-201.565	7.293	2.323	1.242	2.323	1.242
-198.806	-201.361	7.285	2.173	1.252	2.173	1.252
-198.813	-201.347	7.270	2.162	1.277	2.162	1.277
-198.824	-201.517	7.263	2.264	1.273	2.264	1.273
-198.840	-201.355	7.341	2.147	1.193	2.147	1.193
-198.937	-201.758	7.217	2.611	1.340	2.611	1.340
-198.897	-201.589	7.273	2.397	1.268	2.397	1.268
-198.784	-201.393	7.289	2.193	1.247	2.193	1.247
-198.773	-201.418	7.263	2.249	1.256	2.249	1.256
-198.820	-201.342	7.319	2.199	1.212	2.199	1.212
-198.821	-201.352	7.295	2.273	1.230	2.273	1.230
-198.840	-201.442	7.306	2.200	1.246	2.200	1.246
-199.019	-201.708	7.297	2.520	1.295	2.520	1.295
-198.807	-201.298	7.297	2.158	1.222	2.158	1.222
-198.780	-201.424	7.237	2.302	1.253	2.302	1.253
-198.808	-201.263	7.312	2.126	1.225	2.126	1.225
-198.787	-201.393	7.280	2.214	1.249	2.214	1.249
-198.794	-201.357	7.289	2.182	1.235	2.182	1.235
-198.787	-201.333	7.320	2.111	1.213	2.111	1.213
-198.810	-201.342	7.304	2.162	1.251	2.162	1.251
-198.813	-201.362	7.236	2.180	1.286	2.180	1.286
-198.826	-201.521	7.274	2.273	1.220	2.273	1.220
-198.812	-201.272	7.379	2.095	1.145	2.095	1.145
-198.771	-201.359	7.287	2.190	1.217	2.190	1.217
-198.800	-201.470	7.231	2.284	1.290	2.284	1.290
-199.121	-201.738	7.290	2.534	1.267	2.534	1.267
-198.998	-201.903	7.238	2.764	1.291	2.764	1.291
-198.817	-201.339	7.372	2.156	1.167	2.156	1.167
-198.878	-201.375	7.355	2.255	1.214	2.255	1.214
-198.795	-201.343	7.271	2.156	1.233	2.156	1.233
-198.779	-201.404	7.180	2.289	1.338	2.289	1.338
-198.852	-201.338	7.341	2.163	1.196	2.163	1.196
-198.830	-201.480	7.232	2.295	1.318	2.295	1.318
-198.785	-201.337	7.346	2.130	1.189	2.130	1.189
-198.969	-201.654	7.292	2.517	1.226	2.517	1.226
-198.798	-201.418	7.274	2.181	1.249	2.181	1.249
-198.794	-201.380	7.275	2.187	1.282	2.187	1.282
-199.061	-201.743	7.322	2.445	1.232	2.445	1.232
-198.851	-201.576	7.264	2.430	1.257	2.430	1.257
-198.789	-201.353	7.267	2.194	1.234	2.194	1.234
-199.186	-202.227	7.296	2.964	1.244	2.964	1.244
-198.779	-201.469	7.281	2.285	1.234	2.285	1.234
-198.787	-201.411	7.258	2.180	1.220	2.180	1.220
-198.779	-201.384	7.242	2.213	1.264	2.213	1.264
-198.834	-201.312	7.306	2.155	1.259	2.155	1.259
-198.833	-201.338	7.254	2.191	1.280	2.191	1.280
-198.777	-201.387	7.264	2.210	1.265	2.210	1.265
-198.826	-201.492	7.273	2.267	1.262	2.267	1.262
-198.801	-201.535	7.220	2.346	1.297	2.346	1.297
-198.796	-201.373	7.271	2.223	1.278	2.223	1.278
-198.776	-201.342	7.302	2.164	1.205	2.164	1.205
-198.789	-201.277	7.317	2.119	1.204	2.119	1.204
-198.819	-201.418	7.285	2.223	1.246	2.223	1.246
-198.827	-201.272	7.345	2.087	1.187	2.087	1.187
-198.806	-201.383	7.225	2.237	1.294	2.237	1.294
-198.811	-201.344	7.304	2.218	1.216	2.218	1.216
-198.772	-201.384	7.314	2.194	1.231	2.194	1.231
-198.814	-201.331	7.256	2.187	1.243	2.187	1.243
-198.814	-201.406	7.259	2.295	1.271	2.295	1.271
-198.887	-201.456	7.259	2.315	1.261	2.315	1.261
-198.838	-201.457	7.183	2.290	1.386	2.290	1.386
-198.771	-201.355	7.275	2.140	1.239	2.140	1.239
-198.802	-201.318	7.332	2.127	1.228	2.127	1.228
-198.783	-201.323	7.308	2.110	1.186	2.110	1.186
-198.781	-201.427	7.263	2.299	1.231	2.299	1.231
-199.178	-201.985	7.294	2.785	1.246	2.785	1.246
-198.946	-201.597	7.263	2.396	1.286	2.396	1.286
-198.831	-201.296	7.330	2.098	1.189	2.098	1.189
-198.796	-201.339	7.258	2.179	1.239	2.179	1.239
-198.830	-201.414	7.221	2.252	1.289	2.252	1.289
-198.795	-201.329	7.314	2.148	1.198	2.148	1.198
-198.818	-201.520	7.313	2.239	1.224	2.239	1.224
-199.047	-201.777	7.230	2.511	1.279	2.511	1.279
-198.788	-201.366	7.313	2.145	1.196	2.145	1.196
-198.860	-201.425	7.333	2.225	1.198	2.225	1.198
-198.846	-201.307	7.340	2.156	1.235	2.156	1.235
-198.801	-201.439	7.255	2.324	1.278	2.324	1.278
-198.903	-201.544	7.257	2.424	1.264	2.424	1.264
-198.812	-201.344	7.296	2.176	1.255	2.176	1.255
-198.906	-201.650	7.310	2.446	1.263	2.446	1.263
-198.766	-201.396	7.257	2.162	1.243	2.162	1.243
-198.804	-201.369	7.271	2.195	1.250	2.195	1.250
-198.832	-201.276	7.317	2.112	1.236	2.112	1.236
-198.832	-201.350	7.313	2.182	1.237	2.182	1.237
-198.873	-201.607	7.255	2.348	1.288	2.348	1.288
-198.773	-201.264	7.354	2.120	1.187	2.120	1.187
-198.818	-201.372	7.339	2.201	1.223	2.201	1.223
-198.904	-201.617	7.327	2.463	1.199	2.463	1.199
-198.791	-201.414	7.293	2.235	1.234	2.235	1.234
-198.792	-201.406	7.284	2.263	1.275	2.263	1.275
-198.789	-201.407	7.321	2.204	1.239	2.204	1.239
-198.832	-201.421	7.274	2.257	1.250	2.257	1.250
-198.785	-201.224	7.334	2.081	1.209	2.081	1.209
-198.796	-201.398	7.249	2.193	1.247	2.193	1.247
-198.788	-201.389	7.291	2.261	1.227	2.261	1.227
-198.819	-201.371	7.285	2.233	1.247	2.233	1.247
-198.806	-201.368	7.350	2.124	1.189	2.124	1.189
-198.775	-201.367	7.243	2.260	1.280	2.260	1.280
-198.791	-201.267	7.341	2.124	1.203	2.124	1.203
-198.811	-201.433	7.223	2.283	1.311	2.283	1.311
-198.790	-201.334	7.284	2.177	1.205	2.177	1.205
-198.797	-201.467	7.242	2.229	1.264	2.229	1.264
-198.850	-201.407	7.347	2.272	1.182	2.272	1.182
-198.814	-201.376	7.361	2.153	1.175	2.153	1.175
-198.779	-201.255	7.311	2.148	1.233	2.148	1.233
-198.808	-201.448	7.273	2.196	1.278	2.196	1.278
-198.782	-201.361	7.284	2.213	1.251	2.213	1.251
-198.825	-201.371	7.307	2.155	1.213	2.155	1.213
-198.802	-201.339	7.332	2.157	1.226	2.157	1.226
-198.992	-201.785	7.237	2.622	1.360	2.622	1.360
-198.810	-201.218	7.374	2.057	1.188	2.057	1.188
-198.809	-201.610	7.212	2.326	1.289	2.326	1.289
-198.793	-201.355	7.331	2.179	1.180	2.179	1.180
-198.842	-201.431	7.312	2.260	1.213	2.260	1.213
-198.828	-201.457	7.301	2.310	1.241	2.310	1.241
-198.798	-201.382	7.254	2.210	1.266	2.210	1.266
-198.898	-201.553	7.264	2.417	1.259	2.417	1.259
-198.788	-201.380	7.278	2.222	1.235	2.222	1.235
-198.825	-201.336	7.314	2.181	1.231	2.181	1.231
-198.811	-201.293	7.311	2.106	1.208	2.106	1.208
-199.340	-202.216	7.225	3.008	1.438	3.008	1.438
-198.820	-201.421	7.306	2.210	1.236	2.210	1.236
-198.857	-201.445	7.354	2.219	1.188	2.219	1.188
-198.847	-201.529	7.227	2.300	1.281	2.300	1.281
-198.788	-201.414	7.283	2.176	1.218	2.176	1.218
-198.848	-201.497	7.293	2.219	1.233	2.219	1.233
-198.835	-201.347	7.355	2.223	1.191	2.223	1.191
-198.815	-201.364	7.283	2.217	1.228	2.217	1.228
-198.851	-201.513	7.333	2.374	1.205	2.374	1.205
-198.783	-201.303	7.258	2.217	1.235	2.217	1.235
-198.793	-201.417	7.275	2.271	1.226	2.271	1.226
-198.842	-201.559	7.282	2.339	1.245	2.339	1.245
-198.817	-201.489	7.309	2.318	1.238	2.318	1.238
-198.806	-201.470	7.307	2.311	1.228	2.311	1.228
-198.788	-201.404	7.326	2.298	1.210	2.298	1.210
-198.764	-201.395	7.299	2.223	1.201	2.223	1.201
-199.040	-201.893	7.299	2.634	1.246	2.634	1.246
-198.784	-201.561	7.296	2.337	1.225	2.337	1.225
-198.849	-201.449	7.333	2.327	1.223	2.327	1.223
-198.841	-201.463	7.309	2.251	1.235	2.251	1.235
-198.820	-201.429	7.322	2.265	1.208	2.265	1.208
-198.983	-201.655	7.282	2.452	1.242	2.452	1.242
-198.846	-201.388	7.345	2.227	1.197	2.227	1.197
-198.783	-201.377	7.255	2.229	1.260	2.229	1.260
-198.815	-201.500	7.222	2.257	1.276	2.257	1.276
-198.802	-201.319	7.300	2.160	1.234	2.160	1.234
-198.763	-201.458	7.294	2.281	1.223	2.281	1.223
-198.745	-201.332	7.357	2.185	1.152	2.185	1.152
-198.866	-201.515	7.256	2.414	1.306	2.414	1.306
-198.820	-201.452	7.304	2.253	1.239	2.253	1.239
-198.890	-201.531	7.296	2.319	1.248	2.319	1.248
-198.779	-201.297	7.274	2.152	1.266	2.152	1.266
-198.824	-201.368	7.271	2.169	1.266	2.169	1.266
-198.803	-201.318	7.298	2.157	1.248	2.157	1.248
-198.812	-201.357	7.331	2.170	1.223	2.170	1.223
-198.780	-201.234	7.302	2.077	1.212	2.077	1.212
-198.829	-201.592	7.253	2.352	1.294	2.352	1.294
-198.873	-201.410	7.333	2.277	1.229	2.277	1.229
-198.788	-201.423	7.306	2.175	1.218	2.175	1.218
-198.770	-201.361	7.303	2.162	1.196	2.162	1.196
-198.798	-201.318	7.325	2.128	1.187	2.128	1.187
-198.820	-201.466	7.253	2.275	1.268	2.275	1.268
-198.827	-201.313	7.336	2.142	1.199	2.142	1.199
-198.831	-201.353	7.285	2.150	1.237	2.150	1.237
-198.782	-201.365	7.333	2.148	1.207	2.148	1.207
-198.805	-201.390	7.303	2.202	1.286	2.202	1.286
-198.772	-201.330	7.320	2.153	1.202	2.153	1.202
-198.852	-201.436	7.295	2.281	1.251	2.281	1.251
-198.803	-201.386	7.296	2.148	1.211	2.148	1.211
-198.828	-201.382	7.261	2.224	1.263	2.224	1.263
-198.827	-201.318	7.360	2.134	1.198	2.134	1.198
-198.814	-201.386	7.302	2.198	1.253	2.198	1.253
-198.772	-201.326	7.239	2.207	1.271	2.207	1.271
-198.795	-201.361	7.292	2.199	1.219	2.199	1.219
-198.832	-201.316	7.303	2.128	1.233	2.128	1.233
-198.799	-201.303	7.329	2.124	1.222	2.124	1.222
-198.778	-201.225	7.343	2.068	1.199	2.068	1.199
-198.841	-201.553	7.273	2.336	1.270	2.336	1.270
-198.906	-201.481	7.301	2.356	1.249	2.356	1.249
-198.818	-201.438	7.257	2.257	1.274	2.257	1.274
-198.815	-201.342	7.269	2.153	1.247	2.153	1.247
-198.839	-201.440	7.277	2.228	1.263	2.228	1.263
-199.035	-201.722	7.339	2.394	1.204	2.394	1.204
-198.852	-201.425	7.279	2.297	1.229	2.297	1.229
-198.824	-201.418	7.330	2.210	1.230	2.210	1.230
-198.768	-201.253	7.322	2.133	1.199	2.133	1.199
-198.742	-201.327	7.256	2.176	1.239	2.176	1.239
-198.824	-201.402	7.322	2.175	1.210	2.175	1.210
-198.787	-201.365	7.304	2.154	1.202	2.154	1.202
-198.813	-201.293	7.271	2.123	1.256	2.123	1.256
-199.181	-202.254	7.210	3.111	1.369	3.111	1.369
-199.055	-201.779	7.307	2.678	1.275	2.678	1.275
-198.810	-201.348	7.337	2.196	1.192	2.196	1.192
-198.821	-201.371	7.326	2.212	1.200	2.212	1.200
-198.918	-201.473	7.308	2.285	1.252	2.285	1.252
-198.795	-201.298	7.342	2.166	1.172	2.166	1.172
-198.794	-201.386	7.283	2.252	1.267	2.252	1.267
-198.771	-201.373	7.303	2.225	1.217	2.225	1.217
-198.855	-201.456	7.361	2.175	1.198	2.175	1.198
-198.821	-201.356	7.273	2.175	1.276	2.175	1.276
-198.779	-201.272	7.360	2.124	1.177	2.124	1.177
-198.812	-201.216	7.337	2.072	1.259	2.072	1.259
-199.173	-202.073	7.290	3.098	1.257	3.098	1.257
-198.795	-201.331	7.288	2.179	1.254	2.179	1.254
-198.789	-201.348	7.258	2.181	1.252	2.181	1.252
-198.784	-201.390	7.315	2.162	1.218	2.162	1.218
-198.823	-201.551	7.253	2.300	1.297	2.300	1.297
-198.740	-201.285	7.283	2.130	1.207	2.130	1.207
-198.814	-201.317	7.337	2.180	1.184	2.180	1.184
-199.124	-201.898	7.229	2.694	1.272	2.694	1.272
-198.800	-201.418	7.318	2.157	1.186	2.157	1.186
-198.866	-201.453	7.282	2.273	1.244	2.273	1.244
-198.779	-201.335	7.311	2.181	1.195	2.181	1.195
-198.850	-201.515	7.222	2.372	1.281	2.372	1.281
-198.805	-201.367	7.308	2.169	1.210	2.169	1.210
-198.803	-201.424	7.259	2.229	1.245	2.229	1.245
-198.819	-201.392	7.312	2.237	1.227	2.237	1.227
-198.784	-201.355	7.283	2.229	1.239	2.229	1.239
-198.872	-201.484	7.296	2.367	1.226	2.367	1.226
-198.785	-201.298	7.294	2.149	1.215	2.149	1.215
-198.824	-201.313	7.317	2.130	1.246	2.130	1.246
-198.785	-201.353	7.273	2.247	1.255	2.247	1.255
-198.825	-201.317	7.323	2.179	1.238	2.179	1.238
-199.141	-201.977	7.157	2.911	1.444	2.911	1.444
-198.817	-201.356	7.315	2.218	1.236	2.218	1.236
-198.786	-201.386	7.288	2.188	1.233	2.188	1.233
-198.795	-201.242	7.312	2.122	1.210	2.122	1.210
-198.798	-201.490	7.240	2.313	1.269	2.313	1.269
-198.752	-201.315	7.252	2.216	1.222	2.216	1.222
-198.859	-201.386	7.352	2.184	1.213	2.184	1.213
-198.849	-201.538	7.251	2.337	1.258	2.337	1.258
-198.794	-201.355	7.356	2.178	1.193	2.178	1.193
-198.779	-201.322	7.278	2.144	1.274	2.144	1.274
-198.805	-201.346	7.358	2.194	1.177	2.194	1.177
-198.776	-201.274	7.340	2.158	1.195	2.158	1.195
-198.766	-201.403	7.286	2.180	1.240	2.180	1.240
-199.124	-201.953	7.207	2.810	1.362	2.810	1.362
-198.824	-201.416	7.376	2.138	1.162	2.138	1.162
-198.802	-201.324	7.289	2.217	1.218	2.217	1.218
-198.760	-201.276	7.247	2.112	1.227	2.112	1.227
-198.874	-201.365	7.352	2.231	1.185	2.231	1.185
-198.797	-201.401	7.294	2.231	1.212	2.231	1.212
-198.859	-201.479	7.269	2.234	1.208	2.234	1.208
-198.837	-201.512	7.289	2.241	1.266	2.241	1.266
-198.784	-201.316	7.318	2.162	1.194	2.162	1.194
-198.806	-201.293	7.375	2.118	1.177	2.118	1.177
-198.908	-201.483	7.346	2.393	1.245	2.393	1.245
-198.818	-201.387	7.273	2.253	1.258	2.253	1.258
-198.825	-201.272	7.324	2.137	1.237	2.137	1.237
-198.917	-201.595	7.317	2.356	1.225	2.356	1.225
-198.810	-201.401	7.252	2.233	1.271	2.233	1.271
-198.806	-201.381	7.258	2.191	1.267	2.191	1.267
-198.829	-201.292	7.304	2.161	1.242	2.161	1.242
-199.164	-202.156	7.261	2.928	1.293	2.928	1.293
-198.815	-201.289	7.294	2.153	1.241	2.153	1.241
-198.825	-201.350	7.322	2.099	1.230	2.099	1.230
-198.821	-201.420	7.245	2.312	1.322	2.312	1.322
-198.768	-201.202	7.330	2.109	1.191	2.109	1.191
-198.795	-201.237	7.330	2.149	1.210	2.149	1.210
-198.811	-201.372	7.289	2.223	1.251	2.223	1.251
-198.886	-201.413	7.347	2.200	1.224	2.200	1.224
-198.847	-201.453	7.273	2.241	1.293	2.241	1.293
-198.915	-201.574	7.289	2.361	1.276	2.361	1.276
-198.794	-201.450	7.220	2.291	1.274	2.291	1.274
-198.771	-201.287	7.271	2.176	1.238	2.176	1.238
-198.760	-201.370	7.286	2.217	1.210	2.217	1.210
-198.802	-201.375	7.349	2.201	1.198	2.201	1.198
-203.042	-208.878	7.362	10.592	1.181	10.592	1.181
-198.868	-201.522	7.239	2.363	1.269	2.363	1.269
-198.761	-201.337	7.277	2.195	1.227	2.195	1.227
-198.770	-201.360	7.295	2.199	1.204	2.199	1.204
-198.795	-201.442	7.291	2.349	1.208	2.349	1.208
-198.784	-201.520	7.268	2.264	1.260	2.264	1.260
-198.806	-201.426	7.249	2.264	1.256	2.264	1.256
-198.764	-201.270	7.398	2.059	1.139	2.059	1.139
-198.823	-201.316	7.311	2.107	1.223	2.107	1.223
-198.776	-201.457	7.216	2.215	1.243	2.215	1.243
-198.787	-201.274	7.340	2.088	1.219	2.088	1.219
-198.828	-201.349	7.281	2.147	1.254	2.147	1.254
-198.771	-201.352	7.280	2.135	1.225	2.135	1.225
-198.788	-201.523	7.249	2.300	1.259	2.300	1.259
-198.812	-201.400	7.317	2.185	1.197	2.185	1.197
-198.899	-201.496	7.339	2.355	1.244	2.355	1.244
-198.800	-201.388	7.267	2.209	1.272	2.209	1.272
-198.807	-201.417	7.327	2.265	1.211	2.265	1.211
-198.785	-201.392	7.311	2.201	1.213	2.201	1.213
-198.803	-201.298	7.293	2.129	1.265	2.129	1.265
-198.765	-201.454	7.275	2.194	1.231	2.194	1.231
-198.812	-201.212	7.381	2.055	1.150	2.055	1.150
-198.852	-201.384	7.287	2.224	1.247	2.224	1.247
-198.784	-201.297	7.340	2.114	1.192	2.114	1.192
-198.789	-201.337	7.328	2.141	1.206	2.141	1.206
-198.800	-201.247	7.306	2.130	1.227	2.130	1.227
-198.787	-201.282	7.279	2.142	1.235	2.142	1.235
-198.751	-201.257	7.331	2.119	1.185	2.119	1.185
-199.012	-202.045	7.265	2.930	1.244	2.930	1.244
-198.868	-201.530	7.303	2.233	1.265	2.233	1.265
-198.788	-201.286	7.313	2.150	1.183	2.150	1.183
-199.144	-202.300	7.232	3.064	1.425	3.064	1.425
-198.793	-201.381	7.332	2.123	1.225	2.123	1.225
-198.793	-201.295	7.286	2.101	1.232	2.101	1.232
-198.831	-201.426	7.279	2.258	1.276	2.258	1.276
-198.803	-201.358	7.295	2.201	1.248	2.201	1.248
-198.834	-201.483	7.304	2.264	1.212	2.264	1.212
-199.068	-201.903	7.321	2.704	1.245	2.704	1.245
-198.785	-201.281	7.304	2.187	1.246	2.187	1.246
-198.786	-201.324	7.321	2.173	1.200	2.173	1.200
-198.883	-201.431	7.307	2.256	1.259	2.256	1.259
-198.784	-201.252	7.287	2.109	1.243	2.109	1.243
-198.873	-201.472	7.266	2.315	1.258	2.315	1.258
-199.001	-201.717	7.269	2.595	1.277	2.595	1.277
-198.799	-201.308	7.321	2.122	1.202	2.122	1.202
-198.790	-201.267	7.338	2.131	1.220	2.131	1.220
-198.808	-201.267	7.330	2.116	1.204	2.116	1.204
-198.839	-201.532	7.255	2.370	1.254	2.370	1.254
-198.815	-201.344	7.281	2.148	1.232	2.148	1.232
-198.824	-201.389	7.294	2.249	1.206	2.249	1.206
-198.791	-201.397	7.307	2.220	1.201	2.220	1.201
-198.811	-201.365	7.314	2.185	1.195	2.185	1.195
-198.806	-201.369	7.315	2.179	1.201	2.179	1.201
-198.873	-201.656	7.246	2.437	1.293	2.437	1.293
-198.808	-201.415	7.373	2.182	1.178	2.182	1.178
-198.786	-201.434	7.256	2.292	1.261	2.292	1.261
-198.830	-201.430	7.329	2.259	1.226	2.259	1.226
-198.836	-201.363	7.320	2.202	1.231	2.202	1.231
-198.802	-201.362	7.377	2.104	1.179	2.104	1.179
-198.809	-201.291	7.305	2.155	1.213	2.155	1.213
-198.803	-201.223	7.378	2.125	1.171	2.125	1.171
